,average,changeOverTime,close,date,datetime,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-11-07 14:26:00.000000,266.189,0.006329344250758718,265.247,2019-11-07,2019-11-07 14:26:00.000000,266.677,2:26 PM,262.375,264.31,0.006122535605039114,270.134,264.61,269.63,4252990.3244,92.0,261.79,15838.0,265.799,1.0,267.328,1
2019-11-07 14:27:00.000000,265.611,0.006305497333413911,267.092,2019-11-07,2019-11-07 14:27:00.000000,263.4,2:27 PM,260.865,272.871,0.00617492406749092,267.408,272.73,273.03,4319107.6947,72.0,273.022,16190.0,105306.0,4.0,273.256,406
2019-11-07 14:28:00.000000,273.012,0.006168049307428284,267.57,2019-11-07,2019-11-07 14:28:00.000000,262.66,2:28 PM,270.47,269.034,0.006175258856938978,272.51,266.83,270.71,10970991.925,199.0,267.398,41472.0,54643.75,3.0,266.88,206
2019-11-07 14:29:00.000000,262.816,0.006124832999543952,267.45,2019-11-07,2019-11-07 14:29:00.000000,262.32,2:29 PM,272.16,262.944,0.005839210044832992,264.24,261.586,271.7,5862160.5682,154.0,260.59,21655.0,50513.21,4.0,265.19,197
2019-11-07 14:31:00.000000,267.417,0.00576752348593268,264.3,2019-11-07,2019-11-07 14:31:00.000000,269.75,2:31 PM,271.877,265.304,0.00585894731344001,273.09,273.17,273.17,3787385.3191,85.0,264.57,14252.0,78629.587,4.0,264.91,304
2019-11-07 14:32:00.000000,261.778,0.005962618392511561,270.65,2019-11-07,2019-11-07 14:32:00.000000,271.04,2:32 PM,270.36,261.19,0.00582442685706792,262.35,267.8,260.92,5215235.456,145.0,272.61,19926.0,29365.9,3.0,272.8,112
2019-11-07 14:33:00.000000,263.501,0.005834226026932065,266.697,2019-11-07,2019-11-07 14:33:00.000000,263.407,2:33 PM,260.614,270.961,0.005905547977458156,264.47,262.95,261.91,3179205.28,74.0,262.39,12062.0,27110.735,2.0,266.661,103
2019-11-07 14:34:00.000000,264.416,0.005301550445991844,264.13,2019-11-07,2019-11-07 14:34:00.000000,266.07,2:34 PM,263.233,271.059,0.005352378496559783,266.97,268.36,267.39,15516570.4868,276.0,265.7,59430.0,27313.43,3.0,260.82,103
2019-11-07 14:35:00.000000,268.058,0.005348788665632353,263.11,2019-11-07,2019-11-07 14:35:00.000000,271.34,2:35 PM,270.99,266.244,0.005459165896569006,268.26,263.191,272.96,12901254.6194,206.0,263.75,51898.0,52539.72,4.0,271.17,202
2019-11-07 14:36:00.000000,270.46,0.005809404827680492,266.05,2019-11-07,2019-11-07 14:36:00.000000,266.62,2:36 PM,268.2,263.706,0.005848282604300505,270.82,263.96,267.72,7525256.6499,201.0,262.23,28819.0,26149.0,1.0,270.66,100
2019-11-07 14:37:00.000000,265.64,0.005807971028117576,268.15,2019-11-07,2019-11-07 14:37:00.000000,270.52,2:37 PM,271.98,264.368,0.0057277347140895,267.14,265.66,260.35,4615151.2786,132.0,262.872,17706.0,54649.76,2.0,270.87,207
2019-11-07 14:38:00.000000,264.117,0.005486084242916933,265.23,2019-11-07,2019-11-07 14:38:00.000000,262.91,2:38 PM,266.56,270.147,0.005768607002855223,269.228,263.65,264.604,2674479.1021,70.0,267.58,10386.0,40057.84,3.0,268.63,153
2019-11-07 14:39:00.000000,268.304,0.005888525052777656,264.382,2019-11-07,2019-11-07 14:39:00.000000,268.744,2:39 PM,267.56,265.5,0.005732715776252088,271.8,262.76,272.815,4687759.9883,133.0,272.327,17555.0,78649.985,4.0,263.124,315
2019-11-07 14:41:00.000000,261.72,0.005902498822626799,271.372,2019-11-07,2019-11-07 14:41:00.000000,268.336,2:41 PM,269.66,260.448,0.006150722662083124,265.62,263.49,260.309,9191993.0346,123.0,272.26,34731.0,104675.63,4.0,272.24,404
2019-11-07 14:42:00.000000,271.899,0.006154014929429613,263.83,2019-11-07,2019-11-07 14:42:00.000000,260.46,2:42 PM,272.11,272.709,0.006201517181058451,269.46,270.3,266.89,5586629.347,125.0,269.55,21966.0,446266.69,16.0,269.74,1782
2019-11-07 14:43:00.000000,264.127,0.005778807450906622,262.0,2019-11-07,2019-11-07 14:43:00.000000,272.66,2:43 PM,271.0,260.3,0.005500293646552161,265.2,262.72,269.08,87045690.2669,1675.0,272.08,324140.0,337413.47,20.0,269.09,1294
2019-11-07 14:44:00.000000,260.1,0.004371134955579936,260.33,2019-11-07,2019-11-07 14:44:00.000000,261.0,2:44 PM,266.91,270.39,0.003998643938871811,262.961,271.84,265.78,66429752.9567,1283.0,261.2,250404.0,502278.2,12.0,260.646,1936
2019-11-07 14:45:00.000000,267.515,0.004301504887971127,271.73,2019-11-07,2019-11-07 14:45:00.000000,272.761,2:45 PM,262.99,264.193,0.004193466357680602,262.57,266.99,269.05,25046876.2694,462.0,263.5,99761.0,584837.6,11.0,267.64,2304
2019-11-07 14:46:00.000000,269.516,0.0033604562372238,260.16,2019-11-07,2019-11-07 14:46:00.000000,260.89,2:46 PM,270.46,263.675,0.003534289732939375,266.409,263.46,271.75,24518530.0636,446.0,267.13,94412.0,268075.11,6.0,264.65,1042
2019-11-07 14:47:00.000000,265.264,0.003442323045140948,272.437,2019-11-07,2019-11-07 14:47:00.000000,267.06,2:47 PM,267.24,261.819,0.003352193787695255,269.67,267.63,266.839,16201684.7719,252.0,267.98,63392.0,106967.9,4.0,271.44,416
2019-11-07 14:48:00.000000,272.072,0.002220711720568424,263.259,2019-11-07,2019-11-07 14:48:00.000000,268.23,2:48 PM,269.601,267.4,0.002348735479953274,270.71,271.85,260.87,21939642.639,432.0,261.87,83280.0,26743.9,2.0,264.46,102
2019-11-07 14:49:00.000000,263.365,0.0022658880956224897,269.01,2019-11-07,2019-11-07 14:49:00.000000,262.87,2:49 PM,271.7,263.97,0.002237248569080101,266.0,266.67,262.17,25900391.4226,407.0,267.12,99111.0,648515.86,9.0,265.39,2525
2019-11-07 14:50:00.000000,267.868,0.001642607349248942,262.41,2019-11-07,2019-11-07 14:50:00.000000,260.08,2:50 PM,270.08,261.881,0.0017436948616871058,266.75,272.0,260.0,31137201.951,612.0,260.9,117843.0,323495.9,12.0,270.7,1223
2019-11-07 14:51:00.000000,259.729,0.002664436067247905,259.76,2019-11-07,2019-11-07 14:51:00.000000,265.55,2:51 PM,266.46,266.816,0.002660356110588607,267.96,269.75,269.745,10592432.3921,231.0,264.03,42324.0,129858.0,5.0,266.89,517
2019-11-07 14:52:00.000000,268.162,0.0034167304981302096,267.52,2019-11-07,2019-11-07 14:52:00.000000,263.28,2:52 PM,259.6,259.739,0.0037703119202960873,260.41,268.55,259.46,21490240.694,403.0,265.67,84423.0,120060.96,5.0,262.2,477
2019-11-07 14:53:00.000000,272.452,0.003827893586370276,263.93,2019-11-07,2019-11-07 14:53:00.000000,266.38,2:53 PM,266.33,272.089,0.003930473970477559,262.47,266.4,261.35,10411488.434,167.0,261.84,39738.0,133736.04,6.0,267.87,518
2019-11-07 14:54:00.000000,271.723,0.0032430686222321833,269.5,2019-11-07,2019-11-07 14:54:00.000000,271.28,2:54 PM,261.49,270.775,0.003341658339239593,270.22,267.07,268.84,6456070.688,143.0,270.229,24259.0,80098.0,3.0,264.44,312
2019-11-07 14:55:00.000000,267.19,0.003669598974410456,263.31,2019-11-07,2019-11-07 14:55:00.000000,260.01,2:55 PM,272.28,262.692,0.0035493965747255803,270.42,269.97,264.91,7157364.495,169.0,260.02,27408.0,47504.28,2.0,261.53,184
2019-11-07 14:56:00.000000,271.804,0.004332446051219158,266.49,2019-11-07,2019-11-07 14:56:00.000000,271.9,2:56 PM,265.19,267.988,0.0042180424458889,266.33,263.1,260.72,6847968.1855,101.0,267.03,26076.0,114811.17,7.0,271.44,449
2019-11-07 14:57:00.000000,265.836,0.0040149764418643185,269.83,2019-11-07,2019-11-07 14:57:00.000000,269.46,2:57 PM,268.631,262.013,0.003918812697001138,263.87,270.82,260.57,11175076.615,162.0,272.356,43523.0,318000.73,10.0,266.22,1262
2019-11-07 14:58:00.000000,261.025,0.004071426791961904,264.74,2019-11-07,2019-11-07 14:58:00.000000,271.72,2:58 PM,271.18,267.72,0.004071081452245114,271.14,266.562,265.49,9012704.451,166.0,262.78,33878.0,344226.56,17.0,272.31,1381
2019-11-07 14:59:00.000000,272.428,0.004351947022071413,265.32,2019-11-07,2019-11-07 14:59:00.000000,271.8,2:59 PM,261.58,268.272,0.004587346381084195,265.822,264.29,267.1,7081382.55,118.0,265.89,27418.0,69475.48,3.0,261.8,264
2019-11-07 15:00:00.000000,269.569,0.004640512399937807,262.4,2019-11-07,2019-11-07 15:00:00.000000,268.95,3 PM,270.44,263.893,0.004684803713648083,262.54,262.99,270.96,9513337.0745,157.0,264.361,36549.0,79904.3,4.0,271.16,301
2019-11-07 15:01:00.000000,260.882,0.004549939102056926,267.0,2019-11-07,2019-11-07 15:01:00.000000,265.26,3:01 PM,268.84,263.095,0.00453789099568932,262.88,263.63,264.97,5366850.5947,87.0,270.97,21155.0,49281.75,2.0,272.81,194
2019-11-07 15:02:00.000000,267.39,0.00480904565705193,267.44,2019-11-07,2019-11-07 15:02:00.000000,269.92,3:02 PM,270.69,266.68,0.004793843441227157,262.9,265.99,262.52,10117245.3417,191.0,268.84,39539.0,54570.0,2.0,267.41,202
2019-11-07 15:03:00.000000,271.84,0.004660828732615458,261.55,2019-11-07,2019-11-07 15:03:00.000000,267.31,3:03 PM,261.91,263.668,0.0046956214058579,260.496,270.05,261.84,7880396.1901,144.0,270.81,29334.0,26185.0,1.0,269.02,102
2019-11-07 15:04:00.000000,264.378,0.004638111898756193,265.392,2019-11-07,2019-11-07 15:04:00.000000,261.62,3:04 PM,267.924,272.339,0.004683716021764928,270.781,261.3,264.52,6131792.7103,118.0,261.32,23267.0,78033.2,3.0,261.23,304
2019-11-07 15:05:00.000000,266.82,0.004329944773125412,269.21,2019-11-07,2019-11-07 15:05:00.000000,261.0,3:05 PM,266.96,272.13,0.004102922088959243,261.6,264.56,267.97,19681621.8059,301.0,267.43,78299.0,55218.45,4.0,269.67,208
2019-11-07 15:06:00.000000,266.821,0.003503807970445571,267.5,2019-11-07,2019-11-07 15:06:00.000000,269.95,3:06 PM,264.59,263.029,0.003629079576142606,264.11,269.06,265.27,15370529.1037,262.0,268.39,58216.0,748999.09,13.0,268.17,2881
2019-11-07 15:07:00.000000,270.182,0.003743240523096735,260.2,2019-11-07,2019-11-07 15:07:00.000000,269.55,3:07 PM,265.03,269.664,0.003750839248552622,265.895,269.4,263.57,6098143.998,138.0,269.76,23910.0,162218.3,7.0,261.47,634
2019-11-07 15:08:00.000000,267.61,0.00393156252494827,267.34,2019-11-07,2019-11-07 15:08:00.000000,269.23,3:08 PM,264.78,261.465,0.003694019682244884,272.495,260.43,271.4,11007702.3199,132.0,262.9,42186.0,93041.94,3.0,267.81,368
2019-11-07 15:09:00.000000,265.57,0.0038126311448325664,271.42,2019-11-07,2019-11-07 15:09:00.000000,269.98,3:09 PM,263.65,264.562,0.003618157173497007,265.02,270.74,262.66,10580555.94,173.0,269.1,40541.0,5605.05,2.0,271.43,22
2019-11-07 15:10:00.000000,269.023,0.003292221176340349,271.22,2019-11-07,2019-11-07 15:10:00.000000,269.13,3:10 PM,266.29,263.461,0.0032451536902014474,264.92,265.23,268.57,6999316.1445,118.0,268.42,26567.0,53129.0,2.0,264.11,208
2019-11-07 15:11:00.000000,271.081,0.003158094170431951,271.6,2019-11-07,2019-11-07 15:11:00.000000,265.21,3:11 PM,261.9,264.64,0.0032591795545522167,262.64,265.75,271.77,7364470.0208,90.0,263.63,28817.0,98475.8,4.0,262.8,383
2019-11-07 15:12:00.000000,264.889,0.002748267637039609,262.68,2019-11-07,2019-11-07 15:12:00.000000,260.24,3:12 PM,267.09,264.44,0.002766617590247711,267.754,270.87,261.69,15488917.722,258.0,264.826,62118.0,163132.0,3.0,271.89,618
2019-11-07 15:13:00.000000,270.856,0.0031380623906726284,264.57,2019-11-07,2019-11-07 15:13:00.000000,263.42,3:13 PM,271.77,261.376,0.002619460531768395,269.91,261.145,265.27,12220488.749,232.0,259.64,47736.0,59890.3,3.0,271.75,222
2019-11-07 15:14:00.000000,262.33,0.002069618258229015,269.7,2019-11-07,2019-11-07 15:14:00.000000,266.68,3:14 PM,267.08,270.147,0.00185524480243285,269.716,262.3,263.203,16438541.6066,292.0,264.48,62041.0,187942.475,9.0,261.96,724
2019-11-07 15:15:00.000000,270.114,0.0012335263045982687,271.88,2019-11-07,2019-11-07 15:15:00.000000,261.55,3:15 PM,268.0,261.59,0.0011612681245622418,270.0,262.332,260.29,14831459.4405,256.0,261.023,58615.0,79223.9,4.0,260.76,306
2019-11-07 15:16:00.000000,260.238,0.001162946640574506,265.32,2019-11-07,2019-11-07 15:16:00.000000,270.56,3:16 PM,268.329,261.121,0.001038485089949861,262.89,265.19,262.19,19638396.8489,282.0,266.93,77793.0,104519.045,4.0,265.71,411
2019-11-07 15:17:00.000000,263.374,0.0008623053910269069,261.628,2019-11-07,2019-11-07 15:17:00.000000,265.95,3:17 PM,262.5,266.452,0.001048119383070032,265.53,265.47,261.5,11060235.659,187.0,268.114,43937.0,109314.0,5.0,268.38,423
2019-11-07 15:18:00.000000,260.532,0.0007714557767179331,262.88,2019-11-07,2019-11-07 15:18:00.000000,271.21,3:18 PM,261.17,271.494,0.0007588109629739622,262.405,266.69,261.27,17754274.6843,392.0,265.44,70166.0,104723.5,4.0,262.56,415
2019-11-07 15:19:00.000000,263.3,0.0006566624342105874,262.04,2019-11-07,2019-11-07 15:19:00.000000,270.78,3:19 PM,268.17,269.133,0.00045268730655697236,261.833,268.96,269.95,14886994.6306,233.0,259.703,58140.0,268.65,1.0,264.84,1
2019-11-07 15:20:00.000000,258.885,-0.0003782076807581643,259.52,2019-11-07,2019-11-07 15:20:00.000000,264.5,3:20 PM,267.81,261.658,-0.00028201267305653373,266.17,260.59,269.6,21868370.7427,375.0,268.75,85803.0,118673.37,9.0,260.62,465
2019-11-07 15:21:00.000000,262.441,-0.0010288131016393054,268.83,2019-11-07,2019-11-07 15:21:00.000000,270.189,3:21 PM,269.9,264.181,-0.0009160449360666627,263.07,270.75,262.47,34990706.1321,461.0,270.75,135639.0,624475.289,19.0,260.972,2513
2019-11-07 15:22:00.000000,261.799,-0.000492600542136787,258.76,2019-11-07,2019-11-07 15:22:00.000000,262.737,3:22 PM,261.22,267.853,-0.0005032417028725818,263.42,261.32,270.33,18155210.4489,341.0,259.73,72469.0,1572410.58,57.0,264.75,6056
2019-11-07 15:23:00.000000,269.336,-0.0006436981711889469,263.98,2019-11-07,2019-11-07 15:23:00.000000,269.18,3:23 PM,270.26,265.33,-0.0008123308239686723,258.87,268.61,268.16,11748085.5821,237.0,269.91,46702.0,653861.2,12.0,266.51,2437
2019-11-07 15:24:00.000000,266.393,-0.000703258490331844,270.97,2019-11-07,2019-11-07 15:24:00.000000,259.71,3:24 PM,270.473,260.121,-0.000768170732235122,267.39,265.95,266.46,19355108.456,381.0,265.02,75245.0,781047.21,24.0,259.69,2968
2019-11-07 15:25:00.000000,261.196,-0.0007074654798667908,259.34,2019-11-07,2019-11-07 15:25:00.000000,262.41,3:25 PM,262.55,258.703,-0.000572579202628768,269.283,271.42,266.18,11999930.1462,203.0,258.9,46178.0,129842.0,3.0,263.53,516
2019-11-07 15:26:00.000000,262.637,-0.0006319195501102815,265.45,2019-11-07,2019-11-07 15:26:00.000000,271.42,3:26 PM,270.138,264.226,-0.000427227356921269,270.16,265.3,260.06,7798564.5376,134.0,263.74,30149.0,52785.5,2.0,264.754,201
2019-11-07 15:27:00.000000,268.885,-0.0004376798607912756,259.65,2019-11-07,2019-11-07 15:27:00.000000,264.22,3:27 PM,266.806,264.986,0.0001177277827122767,267.476,262.74,268.105,8792975.5997,169.0,270.91,34145.0,100359.49,4.0,266.53,397
2019-11-07 15:28:00.000000,270.984,0.0006343767241061001,270.429,2019-11-07,2019-11-07 15:28:00.000000,270.396,3:28 PM,269.799,262.444,0.0005393975913037652,264.3,263.92,266.14,8849524.9391,189.0,263.363,34167.0,26929.0,1.0,266.026,104
2019-11-07 15:29:00.000000,261.96,0.0010618071128585002,258.99,2019-11-07,2019-11-07 15:29:00.000000,267.26,3:29 PM,259.808,259.1,0.0009602388497667831,269.239,260.0,269.5,11238699.4426,180.0,261.026,43192.0,28095.951,3.0,259.453,110
2019-11-07 15:30:00.000000,261.631,0.00129643632811148,272.0,2019-11-07,2019-11-07 15:30:00.000000,269.91,3:30 PM,259.076,270.86,0.0012967475524200396,267.915,264.02,267.35,15263118.2951,245.0,265.98,59023.0,182926.5,5.0,261.89,728
2019-11-07 15:31:00.000000,269.185,0.001287640134327332,271.26,2019-11-07,2019-11-07 15:31:00.000000,271.1,3:31 PM,263.068,268.37,0.0011531032671767065,264.0,260.21,266.58,10169608.1932,210.0,271.66,39285.0,241761.9,10.0,267.87,924
2019-11-07 15:32:00.000000,264.107,0.0009675026631797026,269.363,2019-11-07,2019-11-07 15:32:00.000000,264.01,3:32 PM,260.546,260.593,0.0008361316509868092,262.7,270.24,260.57,8303201.6811,181.0,265.03,31817.0,134283.6,5.0,266.15,522
2019-11-07 15:33:00.000000,267.49,0.0006970768121767109,269.438,2019-11-07,2019-11-07 15:33:00.000000,262.0,3:33 PM,271.527,265.08,0.0006840395893611285,261.0,261.98,262.04,6741350.9812,103.0,266.2,25570.0,244044.0,8.0,261.96,905
2019-11-07 15:34:00.000000,270.173,0.0010618859131851593,263.49,2019-11-07,2019-11-07 15:34:00.000000,264.87,3:34 PM,269.826,261.238,0.0011548226359580462,261.16,268.4,269.87,20065802.6966,217.0,263.87,77774.0,1547305.3,14.0,260.743,6025
2019-11-07 15:35:00.000000,264.222,0.0006118141795825915,267.36,2019-11-07,2019-11-07 15:35:00.000000,270.4,3:35 PM,263.08,266.59,0.0009040434733171463,265.652,270.696,268.02,12016520.7873,232.0,268.13,45975.0,496285.61,17.0,263.72,1918
2019-11-07 15:36:00.000000,260.797,0.0002631645194236181,268.318,2019-11-07,2019-11-07 15:36:00.000000,262.57,3:36 PM,261.327,261.789,0.0002663345138684699,267.164,259.56,266.08,9483287.8877,205.0,268.41,36844.0,647672.12,18.0,269.24,2430
2019-11-07 15:37:00.000000,270.23,0.00029205909001300535,265.88,2019-11-07,2019-11-07 15:37:00.000000,266.01,3:37 PM,269.47,270.315,0.000318693875926637,268.345,260.44,262.426,4717311.476,94.0,260.579,18400.0,52758.0,2.0,265.89,206
2019-11-07 15:38:00.000000,262.998,0.0006247781202491403,266.53,2019-11-07,2019-11-07 15:38:00.000000,269.39,3:38 PM,266.98,267.051,0.0006813561309476378,259.39,271.641,262.7,13158137.1609,251.0,262.81,51575.0,105465.913,7.0,259.866,415
2019-11-07 15:39:00.000000,260.989,0.0007344753641006943,266.85,2019-11-07,2019-11-07 15:39:00.000000,259.68,3:39 PM,265.61,265.631,0.00020848997930134435,262.72,270.31,265.51,17226324.9174,178.0,267.4,66467.0,63766.23,3.0,262.2,252
2019-11-07 15:40:00.000000,264.287,-0.00034441046587124866,261.976,2019-11-07,2019-11-07 15:40:00.000000,265.88,3:40 PM,260.72,269.383,-0.0003554826776083677,267.249,260.28,259.42,11221883.6589,158.0,260.69,41780.0,483966.56,9.0,261.84,1833
2019-11-07 15:41:00.000000,263.7,-0.00011282452774623243,263.94,2019-11-07,2019-11-07 15:41:00.000000,270.09,3:41 PM,260.67,271.519,-0.0002511561537827081,266.508,263.12,266.3,11365225.7144,183.0,259.9,44649.0,129935.1,2.0,268.16,524
2019-11-07 15:42:00.000000,262.316,-0.00010124270166676734,265.89,2019-11-07,2019-11-07 15:42:00.000000,264.17,3:42 PM,267.168,269.693,-0.00015448305483316553,265.46,269.26,259.69,5872573.6167,155.0,270.61,23093.0,104389.522,5.0,260.02,405
2019-11-07 15:43:00.000000,270.321,-0.0004307761971776712,263.6,2019-11-07,2019-11-07 15:43:00.000000,258.86,3:43 PM,268.1,259.903,-0.000547202935022436,262.76,259.41,259.0,11341454.8462,217.0,265.51,42504.0,13803.68,3.0,264.9,53
2019-11-07 15:44:00.000000,271.115,-0.001096911071877336,265.87,2019-11-07,2019-11-07 15:44:00.000000,269.597,3:44 PM,264.46,259.61,-0.0011184702393425214,262.08,270.62,267.63,19089473.0221,309.0,262.24,73218.0,272596.7,4.0,270.904,1030
2019-11-07 15:45:00.000000,263.557,-0.00084026506413759,269.24,2019-11-07,2019-11-07 15:45:00.000000,258.82,3:45 PM,267.63,259.132,-0.000851294422278532,262.96,263.69,270.54,12809387.4909,291.0,271.27,48468.0,104539.28,5.0,258.782,421
2019-11-07 15:46:00.000000,262.021,-0.0006694882597438504,267.31,2019-11-07,2019-11-07 15:46:00.000000,265.05,3:46 PM,260.29,264.044,-0.000643709619130887,262.93,263.89,269.29,13422160.7881,298.0,268.863,53600.0,131750.66,7.0,263.175,508
2019-11-07 15:47:00.000000,270.134,0.0002480958564316109,263.46,2019-11-07,2019-11-07 15:47:00.000000,269.96,3:47 PM,266.378,261.41,0.00010920235146481667,266.31,266.69,265.83,12720176.8399,232.0,258.9,50587.0,52974.02,3.0,263.617,211
2019-11-07 15:48:00.000000,266.02,0.0008475791659400388,267.3,2019-11-07,2019-11-07 15:48:00.000000,268.51,3:48 PM,260.21,261.247,0.0009192770998768065,259.68,269.26,260.6,17027388.4942,381.0,262.5,64426.0,52443.6,4.0,265.54,206
2019-11-07 15:49:00.000000,263.639,0.001464494497385946,261.16,2019-11-07,2019-11-07 15:49:00.000000,262.89,3:49 PM,265.982,271.114,0.0014183592394831183,272.017,262.576,264.0,11906675.405,230.0,269.95,46167.0,406927.66,12.0,267.5,1549
2019-11-07 15:50:00.000000,270.369,0.0019790718362205926,260.306,2019-11-07,2019-11-07 15:50:00.000000,261.59,3:50 PM,264.53,262.914,0.0018257070130651147,268.16,272.15,264.03,18573743.9526,268.0,269.13,73928.0,1064610.42,13.0,259.97,4249
2019-11-07 15:51:00.000000,264.006,0.001628274026779712,260.0,2019-11-07,2019-11-07 15:51:00.000000,268.01,3:51 PM,266.0,270.327,0.0013891185449956365,262.0,262.017,260.92,17197452.7467,323.0,268.106,66819.0,1066016.76,15.0,264.75,4014
2019-11-07 15:52:00.000000,264.766,0.0015210630441406649,260.55,2019-11-07,2019-11-07 15:52:00.000000,259.85,3:52 PM,261.391,264.77,0.0014464921439872,260.636,263.64,267.207,15762362.6448,388.0,265.0,60398.0,461959.049,20.0,264.905,1743
2019-11-07 15:53:00.000000,261.305,0.001500531021147596,262.74,2019-11-07,2019-11-07 15:53:00.000000,260.88,3:53 PM,265.891,261.4,0.0015216678609121846,266.78,270.87,270.83,7675792.125,183.0,262.38,28913.0,287314.273,16.0,267.202,1137
2019-11-07 15:54:00.000000,259.197,0.0015580112425811815,259.31,2019-11-07,2019-11-07 15:54:00.000000,261.4,3:54 PM,262.82,271.14,0.001650376494262376,269.2,268.34,260.51,17202759.1777,449.0,267.0,66574.0,249603.02,14.0,261.25,957
2019-11-07 15:55:00.000000,265.751,0.0015928764032650377,259.52,2019-11-07,2019-11-07 15:55:00.000000,259.487,3:55 PM,266.99,265.644,0.001440727388886407,270.29,265.85,260.84,25852178.0799,526.0,270.0,103233.0,132471.06,7.0,268.112,519
2019-11-07 15:56:00.000000,264.841,0.001476279785104061,271.81,2019-11-07,2019-11-07 15:56:00.000000,267.28,3:56 PM,261.84,261.96,0.0015014635413204732,267.5,260.71,271.43,16820739.1383,423.0,260.8,63791.0,186968.563,15.0,262.16,711
2019-11-07 15:57:00.000000,269.082,0.001439125192687315,259.67,2019-11-07,2019-11-07 15:57:00.000000,269.31,3:57 PM,271.0,269.439,0.001387412754751435,259.57,264.16,267.06,32688520.6284,787.0,269.188,124852.0,213882.8,11.0,266.314,847
2019-11-07 15:58:00.000000,268.102,0.001553237115931886,267.6,2019-11-07,2019-11-07 15:58:00.000000,268.821,3:58 PM,265.071,260.461,0.0015254089330088898,264.95,268.48,271.61,19074260.388,440.0,260.37,72680.0,142732.118,11.0,263.89,533
2019-11-07 15:59:00.000000,266.44,0.002241242905511075,265.09,2019-11-07,2019-11-07 15:59:00.000000,262.53,3:59 PM,271.81,271.393,0.002348290665425875,262.3,268.8,272.06,78532961.3391,1203.0,261.62,300056.0,127574.074,7.0,260.03,471
2019-11-06 09:30:00.000000,267.206,0.0,261.77,2019-11-06,2019-11-06 09:30:00.000000,263.92,09:30 AM,261.141,268.65,0.0,269.891,262.84,269.52,112893292.2852,826.0,259.19,447749.0,584368.91,25.0,257.855,2250
2019-11-06 09:31:00.000000,259.026,0.0004751126670519552,262.98,2019-11-06,2019-11-06 09:31:00.000000,259.42,09:31 AM,266.67,265.266,0.0007043964880481363,258.768,259.19,256.99,21591245.5297,351.0,257.82,84706.0,147895.847,5.0,258.27,573
2019-11-06 09:32:00.000000,257.116,-0.0014052043953151345,258.236,2019-11-06,2019-11-06 09:32:00.000000,257.58,09:32 AM,268.418,266.234,-0.0007833969948425067,257.15,268.26,259.32,21495831.1394,422.0,263.37,83219.0,212038.308,11.0,266.47,802
2019-11-06 09:33:00.000000,266.785,-0.0012380664815353245,269.34,2019-11-06,2019-11-06 09:33:00.000000,263.74,09:33 AM,263.32,266.827,-0.00041836809029167265,268.1,264.0,257.78,26679910.2209,476.0,268.0,104397.0,101531.13,5.0,264.1,386
2019-11-06 09:34:00.000000,260.989,-0.0013987635538481764,262.556,2019-11-06,2019-11-06 09:34:00.000000,266.92,09:34 AM,266.83,261.442,-0.0009217033859429802,257.97,266.46,257.1,18424161.5126,329.0,266.45,71453.0,160331.63,7.0,263.43,604
2019-11-06 09:35:00.000000,257.855,-0.001341476536031906,268.44,2019-11-06,2019-11-06 09:35:00.000000,258.06,09:35 AM,257.47,268.459,-0.0008536203906569486,265.3,268.87,258.42,14548693.0643,251.0,265.16,57215.0,165103.55,9.0,257.88,628
2019-11-06 09:36:00.000000,266.97,-0.001639546928321715,260.32,2019-11-06,2019-11-06 09:36:00.000000,261.82,09:36 AM,257.81,259.144,-0.0012428372780477705,262.804,269.3,263.72,17971548.1223,374.0,264.7,71744.0,52643.0,2.0,265.91,202
2019-11-06 09:37:00.000000,262.908,-0.001084334710467866,269.237,2019-11-06,2019-11-06 09:37:00.000000,258.91,09:37 AM,262.904,265.012,-0.0006985363713887571,267.8,261.18,260.8,18209035.0084,389.0,264.6,70489.0,92633.69,3.0,261.56,353
2019-11-06 09:38:00.000000,266.475,-0.0014981724748955871,263.18,2019-11-06,2019-11-06 09:38:00.000000,265.91,09:38 AM,268.793,257.693,-0.001116119330176345,265.796,259.75,265.75,11731084.7368,255.0,259.59,45611.0,160022.1,4.0,268.699,629
2019-11-06 09:39:00.000000,266.066,-0.0014161392480409392,266.14,2019-11-06,2019-11-06 09:39:00.000000,263.61,09:39 AM,264.27,258.333,-0.000948708174750136,267.671,261.67,263.3,21150191.3627,430.0,265.26,82873.0,677616.401,12.0,263.332,2661
2019-11-06 09:40:00.000000,257.539,8.51262917523823e-05,262.36,2019-11-06,2019-11-06 09:40:00.000000,270.02,09:40 AM,261.16,264.046,0.0006270282497949675,261.026,267.67,265.043,32457405.295,645.0,266.634,124002.0,778014.5,19.0,267.19,3003
2019-11-06 09:41:00.000000,259.935,0.000567071574916781,266.5,2019-11-06,2019-11-06 09:41:00.000000,263.48,09:41 AM,265.2,263.402,0.0008145926726013993,263.96,263.002,268.514,14563603.6272,273.0,268.46,57332.0,167438.27,6.0,264.68,667
2019-11-06 09:42:00.000000,264.62,0.0003311682958569234,262.559,2019-11-06,2019-11-06 09:42:00.000000,259.58,09:42 AM,258.4,265.662,0.0006692612118700891,257.67,259.77,266.07,9650531.3668,197.0,259.9,38512.0,158775.9,5.0,264.16,605
