,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,symbol,week52High,week52Low,ytdChange
586,,previousclose,,,,,NCsoft Corp.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,NCSCF,0.0,0.0,0.0
587,1079749.0,close,-73.0,-0.03685,1964.0,1586932519491.0,"NSN Co., Ltd.",,,,,,,,,,,,,,,,,1969.0,Close,"July 3, 2019",1602750404893.0,0,,0.0,,,,2011.0,031860-KP,5106.0,1211.0,0.19788861429976962
588,46.0,close,0.0,0.0,2.91,1601996274125.0,Neogem India Ltd.,,,,,,,,,,,,,,,,,2.84,Close,"July 3, 2019",1591877532027.0,0,,0.0,,,,2.81,526195-IB,4.78,2.79,-0.346553
589,209.0,previousclose,0.0,0.0,,,Konami Holdings Corp.,,,,,,,,,,,,,,,,,47.43,Previous close,"July 2, 2019",1563604812221.0,0,,,,,20.8,48.68,KNMCY,51.7,38.63,0.072614
590,4603.0,close,0.05,0.00119,43.0,1615310760090.0,Veeram Securities Ltd.,,,,,,,,,,,,,,,,,45.0,Close,"July 3, 2019",1638899219128.0,0,,0.0,,,,43.36,540252-IB,61.0,45.08,-0.285467
591,1524.0,close,0.27,0.03653,8.39,1583652120725.0,Seasons Textiles Ltd.,,,,,,,,,,,,,,,,,8.19,Close,"July 3, 2019",1571209949131.0,0,,0.0,,,,7.89,514264-IB,18.7,6.8,-0.178606
592,0.0,close,0.0,0.0,0.36,1621983465431.0,Winsome Diamonds & Jewellery Ltd.,,,,,,,,,,,,,,,,,0.35,Close,"July 3, 2019",1597105038140.0,0,,0.0,,,,0.36,507892-IB,0.0,0.0,0.0
593,0.0,close,0.0,0.0,0.2,1577909398371.0,Dazzel ConFinDive Ltd.,,,,,,,,,,,,,,,,,0.19,Close,"July 3, 2019",1628774891765.0,0,,0.0,,,,0.2,531270-IB,0.0,0.0,0.0
594,3495.0,sip,0.0073,0.0089,0.9024,1600067790378.0,"China HGS Real Estate, Inc.",0.8624,1581707606164.0,0.0541,0.066,0.9047,1615503921338.0,0.937,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8371,15 minute delayed price,12:19:38 PM,1620298409589.0,714,0.8779,37704918.0,0.88,1573929758265.0,12.89,0.8689,HGSH,1.93,0.8,-0.175752
595,111761.0,close,-0.07,-0.01877,3.76,1624576392327.0,Horizon Global Corp.,3.85,1622123255255.0,0.0,0.0,3.77,1563395326054.0,3.9,0.0,0.0,0.0,0.0,1638774052355.0,0.03297111492850855,3.67,15.0,2205.0,3.73,Close,"July 3, 2019",1610590406984.0,67881,3.78,95431887.0,3.83,1610005459047.0,-0.55,3.78,HZN,8.7,1.36,1.3788173935915073
596,204.0,previousclose,0.0,0.0,,,CD Projekt SA,,,,,,,,,,,,,,,,,60.0,Previous close,"July 2, 2019",1612962759882.0,0,,5816743970.0,,,205.72,58.0,OTGLF,61.6,38.4,0.556299
597,6557.0,previousclose,0.0,0.0,,,"Quest Management, Inc. (Latvia)",,,,,,,,,,,,,,,,,0.0055,Previous close,"July 2, 2019",1611055707199.0,0,,336088.0,,,27.0,0.0055,QSMG,0.0202,0.0001,-0.1
598,,previousclose,,,,,Metall Zug AG,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,MTLZF,0.0,0.0,0.0
599,,previousclose,,,,,"Nissan Motor Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,NSANYN-MM,0.0,0.0,0.0
600,6554.0,close,-0.11,-0.0167,6.8,1569102672808.0,The L.S. Starrett Co.,7.07,1606056693753.0,0.34,0.05042,7.32,1637180692453.0,7.06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.01,Close,"July 3, 2019",1587694010903.0,581,6.84,47418230.0,7.12,1588568799592.0,8.81,7.14,SCX,9.67,4.67,0.218044
601,2830.0,close,-3.8,-0.00959,389.2,1625015661063.0,Tube Investments of India Ltd.,,,,,,,,,,,,,,,,,389.45,Close,"July 3, 2019",1570313458571.0,0,,0.0,,,,401.8,540762-IB,437.0,226.4,0.090586
602,11702.0,previousclose,0.0,0.0,,,"Deep Green Waste & Recycling, Inc.",,,,,,,,,,,,,,,,,0.019,Previous close,"July 2, 2019",1624550812527.0,0,,0.0,,,,0.0195,DGWR,0.18,0.01,-0.797409
603,64626.0,previousclose,0.0,0.0,,,Makita Corp.,,,,,,,,,,,,,,,,,36.12,Previous close,"July 2, 2019",1604796223573.0,0,,,,,19.4,35.65,MKTAY,51.83,30.98,-0.02937
604,2916.0,previousclose,0.0,0.0,,,Silverstar Holdings Ltd.,,,,,,,,,,,,,,,,,0.0004,Previous close,"July 2, 2019",1614410564300.0,0,,8193.0,,,,0.0004,SSTRF,0.009,0.0001,-0.570917
605,1944.0,previousclose,0.0,0.0,,,GUD Holdings Ltd.,,,,,,,,,,,,,,,,,7.07,Previous close,"July 2, 2019",1619925758750.0,0,,621874926.0,,,16.52,7.02,GUDHF,7.05,7.22,0.0
606,148156.0,close,0.12,0.00219,55.93,1623384386550.0,"Sturm, Ruger & Co., Inc.",56.28,1584724081730.0,0.12,0.00217,57.57,1606628721134.0,55.6,0.0,0.0,0.0,0.0,1626469169985.0,0.0158182467978316,57.34,6.0,1115.0,56.48,Close,"July 3, 2019",1564131563785.0,73909,55.12,969266303.0,57.41,1565195136561.0,20.2,57.57,RGR,72.0,51.12,0.023969
607,0.0,previousclose,,,,,"Xtreme Motorsports International, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,XTMM,0.0,0.0,0.0
608,175539.0,close,-0.01,-0.0057,1.9,1619955419777.0,"Libbey, Inc.",1.8,1628415956908.0,0.0,0.0,1.8,1583912644069.0,1.94,0.0,0.0,0.0,0.0,1616748145637.0,0.005818685053811046,1.94,104.0,833.0,1.8,Close,"July 3, 2019",1574586686888.0,147914,1.78,40962874.0,1.83,1612015562154.0,-4.3,1.87,LBY,11.7,1.62,-0.5699383875943627
609,3.0,previousclose,0.0,0.0,,,Toyota Motor Corp.,,,,,,,,,,,,,,,,,5608.36,Previous close,"July 2, 2019",1591513522285.0,0,,0.0,,,,5545.83,TYT-LN,7686.95,6471.0,-0.01858
610,0.0,previousclose,0.0,0.0,,,Arçelik AS,,,,,,,,,,,,,,,,,2.3,Previous close,"December 31, 2018",1619352292679.0,0,,1509164983.0,,,9.13,2.3,ACKAF,2.3,2.2,0.0
611,0.0,previousclose,0.0,0.0,,,SMX Corp.,,,,,,,,,,,,,,,,,0.03,Previous close,"August 28, 2015",1464939578662.0,0,,0.0,,,,0.03,SMXP,0.0,0.0,0.0
612,2807.0,close,0.0257,0.31299,0.11,1633935818091.0,"Ameri Holdings, Inc.",,,-0.072,-0.65844,0.041,1611407892602.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.11,Close,"July 3, 2019",1592224337287.0,4,,5573400.0,0.11,1576192989805.0,,0.087,AMRHW,0.98,0.02,1.1264041645167524
613,48681.0,close,-0.1,-0.00821,13.09,1584102175308.0,Legacy Housing Corp.,12.63,1595479915225.0,0.0,0.0,12.62,1605582820084.0,12.79,0.0,0.0,0.0,0.0,1566997225190.0,0.006782468716455044,12.906,3.0,45.0,12.9,Close,"July 3, 2019",1562827151964.0,6798,12.45,312423885.0,13.29,1564039048419.0,,13.23,LEGH,15.01,9.28,0.049076
614,5767622.0,close,101.0,0.00588,18331.0,1573315120314.0,"HYUNDAI BIOSCIENCE Co., Ltd.",,,,,,,,,,,,,,,,,17670.0,Close,"July 3, 2019",1603235992373.0,0,,0.0,,,,17854.0,048410-KP,21483.0,4798.0,2.194548
615,884886.0,close,-0.02,-0.01093,1.96,1578632691201.0,FORESIGHT AUTONOMOUS HOLDINGS LTD.,1.94,1625735565194.0,-0.19,-0.09942,1.8,1615215619038.0,2.05,0.0,0.0,0.0,0.0,1607103862718.0,0.007154394394556309,1.914,202.0,962.0,1.92,Close,"July 3, 2019",1630104429060.0,140090,1.88,,1.99,1629769572021.0,-2.49,2.0,FRSX,3.59,0.728,0.135496
616,1380.0,previousclose,0.0,0.0,,,"Haier Electronics Group Co., Ltd.",,,,,,,,,,,,,,,,,29.45,Previous close,"July 2, 2019",1615584277043.0,0,,,,,14.39,28.37,HRELY,33.2,21.04,0.211584
617,,previousclose,,,,,Mitsubishi Motors Corp.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,MMTOY,0.0,0.0,0.0
618,0.0,close,0.0,0.0,34.8,1611674333964.0,"Hindustan Housing Co., Ltd.",,,,,,,,,,,,,,,,,33.9,Close,"July 3, 2019",1615345135721.0,0,,0.0,,,,33.6,509650-IB,0.0,0.0,0.0
619,0.0,previousclose,0.0,0.0,,,"KUMHO TIRE Co., Inc.",,,,,,,,,,,,,,,,,0.199,Previous close,"July 28, 2006",1159184351540.0,0,,55803997.0,,,-50.0,0.2,KMHTY,0.0,0.0,0.0
620,16425.0,close,-0.47,-0.01879,24.3,1623747804607.0,Atlas Jewellery India Ltd.,,,,,,,,,,,,,,,,,24.9,Close,"July 3, 2019",1576083257962.0,0,,0.0,,,,25.2,514394-IB,435.63,24.7,-0.855268
621,48.0,previousclose,,,,,"T3 Motion, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,TTTM,0.012,0.0001,-1.0
622,1088.0,previousclose,0.0,0.0,,,"Shentang International, Inc.",,,,,,,,,,,,,,,,,0.086,Previous close,"July 2, 2019",1588402271055.0,0,,4062548.0,,,-33.05,0.086,SHNL,0.39,0.05,0.7
623,2331.0,close,-1.3,-0.04858,27.1,1587334375218.0,National Plastic Industries Ltd.,,,,,,,,,,,,,,,,,26.4,Close,"July 3, 2019",1578531593581.0,0,,0.0,,,,27.8,526616-IB,60.0,24.0,-0.52233
624,34758.0,previousclose,0.0,0.0,,,Chow Tai Fook Jewellery Group Ltd.,,,,,,,,,,,,,,,,,11.27,Previous close,"July 2, 2019",1581377765729.0,0,,,,,18.91,11.17,CJEWY,11.73,8.04,0.294077
625,0.0,close,0.0,0.0,13.48,1592756184741.0,Trend Electronics Ltd.,,,,,,,,,,,,,,,,,13.41,Close,"July 3, 2019",1601305987631.0,0,,0.0,,,,12.99,517228-IB,0.0,0.0,0.0
626,,previousclose,,,,,Tofas Turk Otomobil Fabrikasi AS,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,TTOFF,0.0,0.0,0.0
627,,previousclose,,,,,The Swatch Group AG,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,UHRN-GY,0.0,0.0,0.0
628,551.0,close,-0.46,-0.03463,13.1,1570273418190.0,Gorani Industries Ltd.,,,,,,,,,,,,,,,,,13.1,Close,"July 3, 2019",1570853433725.0,0,,0.0,,,,13.26,531608-IB,35.4,13.3,-0.4919259229309353
629,1268.0,close,0.44,0.05029,9.54,1598495574247.0,Swarnsarita Gems Ltd.,,,,,,,,,,,,,,,,,9.15,Close,"July 3, 2019",1604910338663.0,0,,0.0,,,,8.93,526365-IB,17.2,6.6,-0.002588472915383909
630,64806.0,previousclose,0.0,0.0,,,Compagnie Générale des Établissements Michelin SCA,,,,,,,,,,,,,,,,,25.04,Previous close,"July 2, 2019",1597376983453.0,0,,,,,11.8,25.79,MGDDY,27.91,19.27,0.277526
631,399.0,previousclose,0.0,0.0,,,"UpSnap, Inc. (Alberta)",,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1569491606357.0,0,,0.0,,,,0.0001,UPSN,0.0001,0.0001,0.0
632,145663.0,close,0.18,0.02097,9.06,1572028497955.0,"Viomi Technology Co., Ltd.",9.27,1568301027708.0,-0.01,-0.00114,9.17,1565380852686.0,10.0,0.0,0.0,0.0,0.0,1618157005210.0,0.009379149807679827,9.303,27.0,1799.0,9.3,Close,"July 3, 2019",1635770207410.0,190371,9.01,,9.04,1611188978050.0,57.87,9.1,VIOT,16.41,7.29,0.168621
633,2009.0,previousclose,0.0,0.0,,,"ATRM Holdings, Inc.",,,,,,,,,,,,,,,,,0.16,Previous close,"July 2, 2019",1639372949898.0,0,,400240.0,,,-0.07,0.16,ATRM,0.67,0.0849,-0.26
634,404265.0,previousclose,0.0,0.0,,,Archos SA,,,,,,,,,,,,,,,,,0.2067,Previous close,"July 2, 2019",1611009315133.0,0,,0.0,,,,0.2044,JXR-FP,0.91,0.185,-0.436898
635,67858.0,previousclose,0.0,0.0,,,Geely Automobile Holdings Ltd.,,,,,,,,,,,,,,,,,1.77,Previous close,"July 2, 2019",1582736651799.0,0,,16629244858.0,,,8.52,1.81,GELYF,2.73,1.26,0.037073
636,0.0,close,0.0,0.0,1.1,1630354030139.0,Gitanjali Gems Ltd.,,,,,,,,,,,,,,,,,1.09,Close,"July 3, 2019",1595729822286.0,0,,0.0,,,,1.11,532715-IB,4.0,0.94,0.029512
637,1187.0,close,0.45,0.06,8.01,1575791855831.0,Spring Fields Infraventures Ltd.,,,,,,,,,,,,,,,,,8.08,Close,"July 3, 2019",1604727938607.0,0,,0.0,,,,7.7,540570-IB,8.5,7.2,0.030825385134633246
638,132364.0,previousclose,0.0,0.0,,,"Hollund Industrial Marine, Inc.",,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1630135537070.0,0,,0.0,,,,0.0001,HIMR,0.0002,0.0001,0.0
639,13444.0,previousclose,0.0,0.0,,,"Komet Resources, Inc.",,,,,,,,,,,,,,,,,0.12,Previous close,"July 2, 2019",1609124335340.0,0,,0.0,,,,0.12,KMT-CV,0.29,0.108,-0.278212
640,,previousclose,,,,,"LG Electronics, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,LGEIY,0.0,0.0,0.0
641,5783.0,previousclose,0.0,0.0,,,Toyota Motor Corp.,,,,,,,,,,,,,,,,,66.68,Previous close,"July 2, 2019",1637691732195.0,0,,183101539561.0,,,11.07,64.06,TOYOF,68.58,57.69,0.087812
642,154.0,previousclose,0.0,0.0,,,FUJIFILM Holdings Corp.,,,,,,,,,,,,,,,,,53.29,Previous close,"July 2, 2019",1624704698095.0,0,,21167003365.0,,,17.49,50.95,FUJIF,51.5,39.2,0.308072
643,,previousclose,,,,,"Gamecard-Joyco Holdings, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,GMJOF,0.0,0.0,0.0
644,,previousclose,,,,,Abbey Plc,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,ABEYF,0.0,0.0,0.0
645,11.0,previousclose,0.0,0.0,,,Toyo Tire Corp.,,,,,,,,,,,,,,,,,13.92,Previous close,"July 2, 2019",1576067815447.0,0,,2177009751.0,,,22.31,13.87,TOTTF,18.38,13.85,-0.23407
646,,previousclose,,,,,"MikroCoze, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,MZKR,0.0,0.0,0.0
647,584650.0,close,-261.0,-0.02176,11787.0,1630473383866.0,Aurora World Corp.,,,,,,,,,,,,,,,,,12037.0,Close,"July 3, 2019",1567075983309.0,0,,0.0,,,,12422.0,039830-KP,15068.0,7469.0,0.372462
648,812290.0,previousclose,0.0,0.0,,,Consorcio ARA SAB de CV,,,,,,,,,,,,,,,,,4.31,Previous close,"July 2, 2019",1603930599940.0,0,,0.0,,,,4.23,ARA-MM,7.18,4.0,-0.187273
649,1543.0,close,0.65,0.0328,21.8,1589031134731.0,Calcom Vision Ltd.,,,,,,,,,,,,,,,,,21.6,Close,"July 3, 2019",1568272224731.0,0,,0.0,,,,20.64,517236-IB,39.9,10.63,-0.26185098476057483
650,403776.0,previousclose,0.0,0.0,,,"PM&E, Inc.",,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1618874672328.0,0,,0.0,,,,0.0001,PMEA,0.0002,0.0001,0.0
651,87661.0,previousclose,0.0,0.0,,,Volkswagen AG,,,-1.43,-0.08727,16.358,1574273688288.0,,,,,,,,,,,17.63,Previous close,"July 2, 2019",1570616295507.0,0,,,,,6.6,17.12,VWAPY,18.51,15.52,0.104921
652,14462.0,previousclose,0.0,0.0,,,Samsonite International SA,,,,,,,,,,,,,,,,,2.45,Previous close,"July 2, 2019",1596233885647.0,0,,3398155338.0,,,16.1,2.45,SMSOF,4.0,2.02,-0.179014
653,38590.0,previousclose,0.0,0.0,,,Glenveagh Properties Plc,,,,,,,,,,,,,,,,,0.7335,Previous close,"July 2, 2019",1632490249858.0,0,,0.0,,,,0.7481,GLV-LN,1.27,0.66,0.03133
654,85987.0,previousclose,0.0,0.0,,,Renault SA,,,,,,,,,,,,,,,,,12.3,Previous close,"July 2, 2019",1621942498676.0,0,,,,,4.42,12.5,RNLSY,18.69,11.38,0.013357
655,0.0,previousclose,0.0,0.0,,,FNG NV,,,,,,,,,,,,,,,,,27.7,Previous close,"September 14, 2018",1583468432988.0,0,,0.0,,,,27.7,FNG-NA,29.0,27.3,0.0
656,41070.0,close,13.6,0.01514,971.6,1611588603294.0,CEAT Ltd.,,,,,,,,,,,,,,,,,936.7,Close,"July 3, 2019",1575685736426.0,0,,0.0,,,,933.16,500878-IB,1477.0,909.81,-0.271764914238133
657,0.0,previousclose,0.0,0.0,,,Thule Group AB,,,,,,,,,,,,,,,,,18.44,Previous close,"March 1, 2019",1563959839618.0,0,,1897767776.0,,,19.5,18.14,THLPF,23.79,18.41,0.0
658,0.0,previousclose,0.0,0.0,,,Countryside Properties Plc,,,,,,,,,,,,,,,,,17.3,Previous close,"May 31, 2019",1621642550020.0,0,,,,,10.2,17.4,CUSPY,18.2,17.31,0.040276
659,1787.0,close,-0.05,-0.00166,30.57,1564527188573.0,Akar Auto Industries Ltd.,,,,,,,,,,,,,,,,,31.67,Close,"July 3, 2019",1575882883125.0,0,,0.0,,,,30.8,530621-IB,54.6,29.0,-0.3329674201317282
660,31114.0,previousclose,0.0,0.0,,,"BYD Co., Ltd.",,,-0.59,-0.04529,11.95,1593186326733.0,,,,,,,,,,,12.55,Previous close,"July 2, 2019",1625944442348.0,0,,,,,34.75,12.9,BYDDY,15.64,10.4,0.01018
661,1140.0,previousclose,0.0,0.0,,,Fountaine Pajot SA,,,,,,,,,,,,,,,,,116.0,Previous close,"July 2, 2019",1611182389507.0,0,,0.0,,,,112.0,ALFPC-FP,152.0,88.2,0.181173
662,740286.0,close,1.79,0.01191,158.71,1572035130364.0,"Mohawk Industries, Inc.",156.71,1571962490296.0,0.0,0.0,159.92,1594606318084.0,153.9,0.0,0.0,0.0,0.0,1571554326715.0,0.02016787570136013,155.13,104.0,4135.0,155.67,Close,"July 3, 2019",1574021989781.0,212297,156.9,11352581357.0,159.5,1597791916072.0,14.83,151.82,MHK,237.96,110.27,0.2972
663,,previousclose,,,,,Ozner Water International Holding Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,OZNRF,0.0,0.0,0.0
664,94237.0,previousclose,0.0,0.0,,,DFS Furniture Plc,,,,,,,,,,,,,,,,,2.48,Previous close,"July 2, 2019",1618935296353.0,0,,0.0,,,,2.47,DFS-LN,2.61,1.82,0.336561
665,63726042.0,previousclose,0.0,0.0,,,"Therapy Cells, Inc.",,,,,,,,,,,,,,,,,0.0002,Previous close,"July 2, 2019",1608276620420.0,0,,356577.0,,,-2.0,0.0002,TCEL,0.0008,0.0001,-0.342845
666,389256.0,close,0.15,0.0267,5.72,1611104859431.0,"PolarityTE, Inc.",5.7,1581859942730.0,0.0,0.0,5.72,1611811189269.0,5.63,0.0,0.0,0.0,0.0,1569541146551.0,0.009479519719355045,5.8,103.0,765.0,5.75,Close,"July 3, 2019",1626725122108.0,86363,5.471,144325017.0,5.6,1637673353259.0,-0.9,5.49,PTE,31.74,4.99,-0.640535
667,135881.0,close,3.61,0.02262,158.19,1634611054263.0,"Cavco Industries, Inc.",158.28,1608981762654.0,0.0,0.0,163.43,1604251573908.0,160.98,0.0,0.0,0.0,0.0,1636308409105.0,0.03896725191857491,163.92,6.0,2296.0,160.49,Close,"July 3, 2019",1640225681671.0,61641,161.96,1455715005.0,161.75,1611110614563.0,21.68,159.77,CVCO,262.6,115.0,0.20355
668,5583.0,close,0.01,0.03379,0.32,1629253283723.0,Goenka Diamond & Jewels Ltd.,,,,,,,,,,,,,,,,,0.31,Close,"July 3, 2019",1632505266053.0,0,,0.0,,,,0.3,533189-IB,0.44,0.27,0.0020953404592667555
669,31841.0,previousclose,0.0,0.0,,,Taylor Wimpey Plc,,,,,,,,,,,,,,,,,2.08,Previous close,"July 2, 2019",1588662447539.0,0,,6572550778.0,,,7.49,2.08,TWODF,2.55,1.67,0.178957
670,239716.0,close,0.11,0.00151,76.35,1637138065602.0,"LGI Homes, Inc.",73.73,1623832422667.0,0.0,0.0,74.61,1627956785847.0,76.4,0.0,0.0,0.0,0.0,1628484375292.0,0.0511476350709733,74.11,103.0,5850.0,76.67,Close,"July 3, 2019",1573088304143.0,112282,73.75,1678812747.0,75.16,1633357518838.0,11.36,74.13,LGIH,77.45,37.26,0.580106
671,,previousclose,,,,,"Activision Blizzard, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,ATVI-MM,0.0,0.0,0.0
672,165.0,close,0.0,0.0,12.8,1629847745398.0,Mena Mani Industries Ltd.,,,,,,,,,,,,,,,,,12.5,Close,"July 3, 2019",1624610205714.0,0,,0.0,,,,12.4,531127-IB,20.6,12.04,-0.278631
673,70.0,close,0.0,0.0,40.17,1589019570255.0,Vision Sigma Ltd.,,,,,,,,,,,,,,,,,39.44,Close,"July 3, 2019",1625578948473.0,0,,0.0,,,,39.19,VISN-IT,59.2,39.0,-0.09962
674,21.0,previousclose,0.0,0.0,,,"GTG Ventures, Inc.",,,,,,,,,,,,,,,,,1.3,Previous close,"July 2, 2019",1605148452136.0,0,,0.0,,,,1.3,GTGT,1.71,0.16,0.3
675,3.0,previousclose,0.0,0.0,,,"Odyssey Group International, Inc.",,,,,,,,,,,,,,,,,1.81,Previous close,"July 2, 2019",1622845397271.0,0,,125897240.0,,,-408.14,1.8,ODYY,2.0,1.29,0.4
676,9708.0,previousclose,0.0,0.0,,,"Curtiss Motorcycles Co., Inc.",,,,,,,,,,,,,,,,,0.2039,Previous close,"July 2, 2019",1607587242547.0,0,,5995278.0,,,-2.46,0.2033,CMOT,0.99,0.0732,-0.2173
677,150774.0,previousclose,0.0,0.0,,,Bénéteau SA,,,,,,,,,,,,,,,,,10.19,Previous close,"July 2, 2019",1627438814695.0,0,,0.0,,,,9.97,BEN-FP,16.71,9.5,-0.145183
678,147273.0,close,0.91,0.01078,90.8,1632894337898.0,"Dorman Products, Inc.",90.35,1579620050428.0,0.0,0.0,90.6,1572098366749.0,91.2,0.0,0.0,0.0,0.0,1590911646987.0,0.04068299107422314,89.94,45.0,3761.0,90.91,Close,"July 3, 2019",1603977258583.0,91726,89.5,2907160378.0,90.78,1623552773881.0,22.95,89.87,DORM,98.94,67.47,-0.023269372486198595
679,35221.0,close,-101.0,-0.00798,12798.0,1570219604960.0,ESTec Corp.,,,,,,,,,,,,,,,,,13023.0,Close,"July 3, 2019",1613921181039.0,0,,0.0,,,,13087.0,069510-KP,14227.0,9166.0,0.292767
680,57628.0,previousclose,0.0,0.0,,,EEStor Corp.,,,,,,,,,,,,,,,,,0.0353,Previous close,"July 2, 2019",1609079034987.0,0,,4989918.0,,,-1.57,0.0351,ZNNMF,0.2229,0.028,-0.690129
681,0.0,previousclose,0.0,0.0,,,"SENSIO Technologies, Inc.",,,,,,,,,,,,,,,,,0.005,Previous close,"July 2, 2019",1593512967691.0,0,,0.0,,,,0.005,SIO-CV,0.0,0.0,0.0
682,3.0,previousclose,0.0,0.0,,,The Ohio Art Co.,,,,,,,,,,,,,,,,,10.6,Previous close,"July 2, 2019",1595936435357.0,0,,9364176.0,,,-3.73,10.62,OART,10.31,9.6,0.037039
683,0.0,previousclose,0.0,0.0,,,"Hyundai Motor Co., Ltd.",,,,,,,,,,,,,,,,,39.26,Previous close,"August 28, 2015",1489302970661.0,0,,7758686874.0,,,13.7,39.5,HYMLY,0.0,0.0,0.0
684,86.0,previousclose,0.0,0.0,,,Compagnie Générale des Établissements Michelin SCA,,,,,,,,,,,,,,,,,129.99,Previous close,"July 2, 2019",1628498917403.0,0,,22905155981.0,,,11.58,128.25,MGDDF,136.72,98.08,0.282541
685,500.0,previousclose,0.0,0.0,,,"Square Enix Holdings Co., Ltd.",,,,,,,,,,,,,,,,,34.02,Previous close,"July 2, 2019",1635626980314.0,0,,3925197430.0,,,23.06,32.48,SQNXF,51.0,25.43,0.187946
686,473233.0,close,0.18,0.02022,9.63,1566122310521.0,"Vista Outdoor, Inc.",9.32,1609637077458.0,0.0,0.0,9.48,1604278972327.0,9.45,0.0,0.0,0.0,0.0,1629212808093.0,0.05460790483704492,9.27,4.0,11705.0,9.29,Close,"July 3, 2019",1580069943403.0,222417,9.44,556591895.0,9.36,1635470510967.0,-0.76,9.47,VSTO,19.9,7.49,-0.207537
687,2480.0,previousclose,0.0,0.0,,,HELMA Eigenheimbau AG,,,,,,,,,,,,,,,,,39.8,Previous close,"July 2, 2019",1573309705425.0,0,,0.0,,,,39.9,H5E-GY,42.2,28.2,0.16437
688,,previousclose,,,,,Technogym SpA,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,TCCHF,0.0,0.0,0.0
689,99.0,previousclose,0.0,0.0,,,TCL Electronics Holdings Ltd.,,,,,,,,,,,,,,,,,0.43,Previous close,"July 2, 2019",1627486693788.0,0,,1032990526.0,,,8.2,0.44,TCLHF,0.64,0.4,0.113659
690,1162647.0,close,-0.12,-0.01132,10.67,1591019593418.0,"Fossil Group, Inc.",10.87,1564351852025.0,0.01,0.00095,10.86,1622546157145.0,10.95,0.0,0.0,0.0,0.0,1599908660100.0,0.041998522944889316,10.576,103.0,19149.0,10.71,Close,"July 3, 2019",1572264649697.0,488034,11.0,543772661.0,10.8,1605153605697.0,16.67,10.99,FOSL,30.5,9.9,-0.371463
691,246.0,close,0.0,0.0,8.9,1621026610572.0,Purohit Construction Ltd.,,,,,,,,,,,,,,,,,9.0,Close,"July 3, 2019",1608897178490.0,0,,0.0,,,,8.9,538993-IB,9.34,5.51,0.353832
692,0.0,previousclose,0.0,0.0,,,Bellway Plc,,,,,,,,,,,,,,,,,39.35,Previous close,"October 25, 2018",1563953015578.0,0,,,,,6.81,38.63,BLWYY,39.95,39.0,0.0
693,965014.0,close,-141.0,-0.025,5620.0,1622085957290.0,"JC HYUN SYSTEMS, Inc.",,,,,,,,,,,,,,,,,5637.0,Close,"July 3, 2019",1612161645584.0,0,,0.0,,,,6002.0,033320-KP,10105.0,4446.0,0.142882
694,0.0,previousclose,,,,,"Grayling Wireless USA, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,GRYW,0.0001,0.0001,0.0
695,48.0,close,0.0,0.0,5.7,1573827925829.0,Shivagrico Implements Ltd.,,,,,,,,,,,,,,,,,5.8,Close,"July 3, 2019",1605619586325.0,0,,0.0,,,,5.7,522237-IB,6.88,5.8,-0.06841
696,103.0,previousclose,0.0,0.0,,,Rinnai Corp.,,,,,,,,,,,,,,,,,76.0,Previous close,"July 2, 2019",1614055715744.0,0,,3970078114.0,,,20.77,75.4,RINIF,76.8,75.7,0.0
697,,previousclose,,,,,Ferrari NV,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,RACEN-MM,0.0,0.0,0.0
